file,line,keyword,code_snippet,risk_level,explanation,needs_modification
src/stage6_pd_six_cluster_phenotyping.py,545,cluster,"""stage6_cluster_size"": [int(counts[label]) for label in labels],",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,545,stage6_cluster,"""stage6_cluster_size"": [int(counts[label]) for label in labels],",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,546,cluster,"""stage6_cluster_ratio"": [float(counts[label] / len(labels)) for label in labels],",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,546,stage6_cluster,"""stage6_cluster_ratio"": [float(counts[label] / len(labels)) for label in labels],",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,549,cluster,"""clustering_method"": method,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,554,cluster,"write_csv(assignments, RESULTS_DIR / ""stage6_six_cluster_assignments_dataset1_pd.csv"")",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,561,id,valid = np.isfinite(p),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,562,id,if not valid.any():,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,564,id,valid_p = p[valid],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,565,id,order = np.argsort(valid_p),safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,566,id,ordered_p = valid_p[order],safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,573,id,adjusted[valid] = q,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,597,fit_transform,"StandardScaler().fit_transform(raw.to_numpy(dtype=float)),",warning,Unsupervised PD-only clustering fits scaler/PCA on the PD subject subset; this is acceptable only because it is not supervised CV and forbidden columns are excluded.,no
src/stage6_pd_six_cluster_phenotyping.py,597,StandardScaler(,"StandardScaler().fit_transform(raw.to_numpy(dtype=float)),",warning,Unsupervised PD-only clustering fits scaler/PCA on the PD subject subset; this is acceptable only because it is not supervised CV and forbidden columns are excluded.,no
src/stage6_pd_six_cluster_phenotyping.py,604,cluster,cluster_values = [],warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,605,cluster,for cluster in range(MAIN_K):,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,606,cluster,"values = raw.loc[labels == cluster, feature].to_numpy(dtype=float)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,607,cluster,"z_values = scaled.loc[labels == cluster, feature].to_numpy(dtype=float)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,608,cluster,"row[f""cluster_{cluster}_mean""] = float(np.mean(values))",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,609,cluster,"row[f""cluster_{cluster}_zmean""] = float(np.mean(z_values))",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,610,cluster,cluster_values.append(values),warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,611,cluster,"zmeans = np.array([row[f""cluster_{cluster}_zmean""] for cluster in range(MAIN_K)], dtype=float)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,613,cluster,"h_stat, p_value = kruskal(*cluster_values)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,625,cluster,"+ [f""cluster_{cluster}_mean"" for cluster in range(MAIN_K)]",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,626,cluster,"+ [f""cluster_{cluster}_zmean"" for cluster in range(MAIN_K)]",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,635,cluster,for cluster in range(MAIN_K):,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,636,cluster,other_mask = labels != cluster,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,637,cluster,cluster_mask = labels == cluster,warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,640,cluster,"zmean = float(row[f""cluster_{cluster}_zmean""])",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,641,cluster,"other_zmean = float(np.mean([row[f""cluster_{other}_zmean""] for other in range(MAIN_K) if other != cluster]))",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,644,cluster,"raw.loc[cluster_mask, feature].to_numpy(dtype=float),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,649,cluster,"""stage6_cluster"": cluster,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,649,stage6_cluster,"""stage6_cluster"": cluster,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,652,cluster,"""cluster_zmean"": zmean,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,653,cluster,"""other_clusters_mean_zmean"": other_zmean,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,662,cluster,top_by_cluster = (,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,665,cluster,"[""stage6_cluster"", ""abs_one_vs_rest_zmean_difference"", ""abs_one_vs_rest_cohens_d"", ""q_kruskal""],",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,665,stage6_cluster,"[""stage6_cluster"", ""abs_one_vs_rest_zmean_difference"", ""abs_one_vs_rest_cohens_d"", ""q_kruskal""],",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,668,.groupby(,".groupby(""stage6_cluster"", group_keys=False)",safe,"Pattern is used for configuration, reporting, grouping, or explicit exclusion.",no
src/stage6_pd_six_cluster_phenotyping.py,668,cluster,".groupby(""stage6_cluster"", group_keys=False)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,668,stage6_cluster,".groupby(""stage6_cluster"", group_keys=False)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,673,cluster,"write_csv(profiles, RESULTS_DIR / ""stage6_six_cluster_feature_profiles.csv"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,674,cluster,"write_csv(top_by_cluster, RESULTS_DIR / ""stage6_six_cluster_top_features_by_cluster.csv"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,675,cluster,"return profiles, top_by_cluster",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,688,id,"""Formant / Bandwidth"": ""formant_bandwidth"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,695,cluster,def build_cluster_profiles(,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,697,cluster,"top_by_cluster: pd.DataFrame,",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,700,cluster,for cluster in range(MAIN_K):,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,701,cluster,"cluster_assignments = assignments.loc[assignments[""stage6_cluster""] == cluster]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,701,stage6_cluster,"cluster_assignments = assignments.loc[assignments[""stage6_cluster""] == cluster]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,702,cluster,"cluster_features = top_by_cluster.loc[top_by_cluster[""stage6_cluster""] == cluster]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,702,stage6_cluster,"cluster_features = top_by_cluster.loc[top_by_cluster[""stage6_cluster""] == cluster]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,703,cluster,"category_counts = cluster_features[""category""].value_counts()",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,705,cluster,"positives = cluster_features.loc[cluster_features[""one_vs_rest_zmean_difference""] >= 0].head(5)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,706,cluster,"negatives = cluster_features.loc[cluster_features[""one_vs_rest_zmean_difference""] < 0].head(5)",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,708,cluster,"positives = cluster_features.sort_values(""one_vs_rest_zmean_difference"", ascending=False).head(5)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,710,cluster,"negatives = cluster_features.sort_values(""one_vs_rest_zmean_difference"", ascending=True).head(5)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,713,cluster,"label = f""latent_voice_phenotype_{SAFE_LABEL_SUFFIXES[cluster]}_{category_phrase(str(dominant_category))}_{direction}""",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,716,cluster,"""stage6_cluster"": cluster,",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,716,stage6_cluster,"""stage6_cluster"": cluster,",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,717,cluster,"""n_subjects"": int(cluster_assignments.shape[0]),",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,718,cluster,"""ratio"": float(cluster_assignments.shape[0] / assignments.shape[0]),",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,722,cluster,"""stage5_cluster_distribution"": str(",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,722,stage5_cluster,"""stage5_cluster_distribution"": str(",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,723,cluster,"{int(k): int(v) for k, v in cluster_assignments[""stage5_cluster""].value_counts().sort_index().items()}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,723,stage5_cluster,"{int(k): int(v) for k, v in cluster_assignments[""stage5_cluster""].value_counts().sort_index().items()}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,725,sex_male,"""sex_male_distribution"": str(",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,726,sex_male,"{int(k): int(v) for k, v in cluster_assignments[""sex_male""].value_counts().sort_index().items()}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,726,cluster,"{int(k): int(v) for k, v in cluster_assignments[""sex_male""].value_counts().sort_index().items()}",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,733,cluster,"write_csv(profiles, RESULTS_DIR / ""stage6_six_cluster_profiles.csv"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,738,cluster,"crosstab = pd.crosstab(assignments[""stage5_cluster""], assignments[""stage6_cluster""])",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,738,stage5_cluster,"crosstab = pd.crosstab(assignments[""stage5_cluster""], assignments[""stage6_cluster""])",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,738,stage6_cluster,"crosstab = pd.crosstab(assignments[""stage5_cluster""], assignments[""stage6_cluster""])",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,739,cluster,"nmi = float(normalized_mutual_info_score(assignments[""stage5_cluster""], assignments[""stage6_cluster""]))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,739,stage5_cluster,"nmi = float(normalized_mutual_info_score(assignments[""stage5_cluster""], assignments[""stage6_cluster""]))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,739,stage6_cluster,"nmi = float(normalized_mutual_info_score(assignments[""stage5_cluster""], assignments[""stage6_cluster""]))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,740,cluster,"ari = float(adjusted_rand_score(assignments[""stage5_cluster""], assignments[""stage6_cluster""]))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,740,stage5_cluster,"ari = float(adjusted_rand_score(assignments[""stage5_cluster""], assignments[""stage6_cluster""]))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,740,stage6_cluster,"ari = float(adjusted_rand_score(assignments[""stage5_cluster""], assignments[""stage6_cluster""]))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,742,cluster,"for stage6_cluster in sorted(assignments[""stage6_cluster""].unique()):",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,742,stage6_cluster,"for stage6_cluster in sorted(assignments[""stage6_cluster""].unique()):",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,743,cluster,"subset = assignments.loc[assignments[""stage6_cluster""] == stage6_cluster, ""stage5_cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,743,stage5_cluster,"subset = assignments.loc[assignments[""stage6_cluster""] == stage6_cluster, ""stage5_cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,743,stage6_cluster,"subset = assignments.loc[assignments[""stage6_cluster""] == stage6_cluster, ""stage5_cluster""]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,744,id,majority_map[int(stage6_cluster)] = int(subset.value_counts().idxmax()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,744,cluster,majority_map[int(stage6_cluster)] = int(subset.value_counts().idxmax()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,744,stage6_cluster,majority_map[int(stage6_cluster)] = int(subset.value_counts().idxmax()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,745,cluster,"collapsed = assignments[""stage6_cluster""].map(majority_map)",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,745,stage6_cluster,"collapsed = assignments[""stage6_cluster""].map(majority_map)",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,746,cluster,"collapsed_ari = float(adjusted_rand_score(assignments[""stage5_cluster""], collapsed))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,746,stage5_cluster,"collapsed_ari = float(adjusted_rand_score(assignments[""stage5_cluster""], collapsed))",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,749,cluster,for stage5_cluster in crosstab.index:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,749,stage5_cluster,for stage5_cluster in crosstab.index:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,750,cluster,for stage6_cluster in crosstab.columns:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,750,stage6_cluster,for stage6_cluster in crosstab.columns:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,751,cluster,"count = int(crosstab.loc[stage5_cluster, stage6_cluster])",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,751,stage5_cluster,"count = int(crosstab.loc[stage5_cluster, stage6_cluster])",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,751,stage6_cluster,"count = int(crosstab.loc[stage5_cluster, stage6_cluster])",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,752,cluster,row_total = int(crosstab.loc[stage5_cluster].sum()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,752,stage5_cluster,row_total = int(crosstab.loc[stage5_cluster].sum()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,753,cluster,col_total = int(crosstab[stage6_cluster].sum()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,753,stage6_cluster,col_total = int(crosstab[stage6_cluster].sum()),safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,756,cluster,"""stage5_cluster"": int(stage5_cluster),",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,756,stage5_cluster,"""stage5_cluster"": int(stage5_cluster),",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,757,cluster,"""stage6_cluster"": int(stage6_cluster),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,757,stage6_cluster,"""stage6_cluster"": int(stage6_cluster),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,771,class,"def run_classifier(pd_subjects: pd.DataFrame, features: list[str], labels: np.ndarray) -> tuple[pd.DataFrame, pd.DataFrame]:",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,774,cluster,min_cluster_size = int(pd.Series(y).value_counts().min()),warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,775,cluster,"n_splits = min(5, min_cluster_size)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,777,class,"raise ValueError(""six-cluster-label classifier requires at least 2 samples per class"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,777,cluster,"raise ValueError(""six-cluster-label classifier requires at least 2 samples per class"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,783,StandardScaler(,"(""scaler"", StandardScaler()),",warning,Unsupervised PD-only clustering fits scaler/PCA on the PD subject subset; this is acceptable only because it is not supervised CV and forbidden columns are excluded.,no
src/stage6_pd_six_cluster_phenotyping.py,788,class,"class_weight=""balanced"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,797,StandardScaler(,"(""scaler"", StandardScaler()),",warning,Unsupervised PD-only clustering fits scaler/PCA on the PD subject subset; this is acceptable only because it is not supervised CV and forbidden columns are excluded.,no
src/stage6_pd_six_cluster_phenotyping.py,803,class,"class_weight=""balanced"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,811,class,"class_weight=""balanced"",",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,828,class,"auc = float(roc_auc_score(y[test_index], probabilities, multi_class=""ovr"", labels=labels_order))",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,843,class,"""multiclass_roc_auc_ovr"": auc,",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,854,cluster,"""true_stage6_cluster"": true_label,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,854,stage6_cluster,"""true_stage6_cluster"": true_label,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,855,cluster,"""predicted_stage6_cluster"": predicted_label,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,855,stage6_cluster,"""predicted_stage6_cluster"": predicted_label,",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,872,class,"""multiclass_roc_auc_ovr"": float(reducer(fold_metrics[""multiclass_roc_auc_ovr""])),",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,878,class,"write_csv(metrics, RESULTS_DIR / ""stage6_six_cluster_label_classifier_metrics.csv"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,878,cluster,"write_csv(metrics, RESULTS_DIR / ""stage6_six_cluster_label_classifier_metrics.csv"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,879,class,"write_csv(confusion, RESULTS_DIR / ""stage6_six_cluster_label_classifier_confusion_matrices.csv"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,879,cluster,"write_csv(confusion, RESULTS_DIR / ""stage6_six_cluster_label_classifier_confusion_matrices.csv"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,897,cluster,def plot_pca_clusters(assignments: pd.DataFrame) -> None:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,899,cluster,"for cluster in sorted(assignments[""stage6_cluster""].unique()):",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,899,stage6_cluster,"for cluster in sorted(assignments[""stage6_cluster""].unique()):",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,900,cluster,"subset = assignments.loc[assignments[""stage6_cluster""] == cluster]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,900,stage6_cluster,"subset = assignments.loc[assignments[""stage6_cluster""] == cluster]",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,901,cluster,"ax.scatter(subset[""pca_1""], subset[""pca_2""], s=44, alpha=0.85, label=f""Cluster {cluster}"")",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,905,cluster,"ax.legend(title=""Stage 6 cluster"", ncol=2)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,907,cluster,"fig.savefig(FIGURES_DIR / ""stage6_pca_k6_clusters_main.png"", dpi=220)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,911,cluster,def plot_cluster_size(assignments: pd.DataFrame) -> None:,safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,912,cluster,"counts = assignments[""stage6_cluster""].value_counts().sort_index()",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,912,stage6_cluster,"counts = assignments[""stage6_cluster""].value_counts().sort_index()",safe,"Metadata/label column appears in validation, exclusion, audit, assignment, or post-hoc description.",no
src/stage6_pd_six_cluster_phenotyping.py,917,id,"ax.text(bar.get_x() + bar.get_width() / 2, bar.get_height(), f""{ratio:.1%}"", ha=""center"", va=""bottom"")",safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
src/stage6_pd_six_cluster_phenotyping.py,919,cluster,"ax.set_xlabel(""Stage 6 cluster"")",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,922,cluster,"fig.savefig(FIGURES_DIR / ""stage6_cluster_size_distribution.png"", dpi=220)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,922,stage6_cluster,"fig.savefig(FIGURES_DIR / ""stage6_cluster_size_distribution.png"", dpi=220)",warning,Label appears as a target or derived assignment; verify it is not part of feature matrices.,no
src/stage6_pd_six_cluster_phenotyping.py,926,id,def plot_candidate_metrics(metrics: pd.DataFrame) -> None:,safe,Metadata/label token occurrence is not evidence of feature leakage by itself.,no
